City,Country,Longitude,Latitude,Date,Pageviews
Riverside,United States,-117.3962,33.9533,20150227,138
Sacramento,United States,-121.4944,38.5816,20150223,138
Santa Barbara,United States,-119.6982,34.4208,20150225,138
Santa Cruz,United States,-122.0308,36.9741,20150223,138
Colorado Springs,United States,-104.8214,38.8339,20150223,138
DeBary,United States,-81.3242,28.8814,20150220,138
Gainesville,United States,-82.3248,29.6516,20150227,138
Jacksonville,United States,-81.6556,30.3322,20150213,138
Tampa,United States,-82.4572,27.9506,20150224,138
Atlanta,United States,-84.388,33.749,20150214,138
Roswell,United States,-84.3616,34.0232,20150227,138
Ames,United States,-93.62,42.0347,20150227,138
West Des Moines,United States,-93.7113,41.5772,20150227,138
Bloomington,United States,-88.9937,40.4842,20150227,138
Champaign,United States,-88.2434,40.1164,20150227,138
Chicago,United States,-87.6298,41.8781,20150308,138
Mundelein,United States,-88.004,42.2631,20150227,138
Louisville,United States,-85.7585,38.2527,20150304,138
Amherst,United States,-72.517,42.367,20150227,138
Brookline,United States,-71.1212,42.3318,20150227,138
Baltimore,United States,-76.6122,39.2904,20150301,138
College Park,United States,-76.9378,38.9897,20150227,138
Canton,United States,-83.4821,42.3086,20150227,138
Saint Paul,United States,-93.09,44.9537,20150228,138
St. Louis,United States,-90.1994,38.627,20150304,138
Asheville,United States,-82.5515,35.5951,20150303,138
Asheville,United States,-82.5515,35.5951,20150306,138
Chapel Hill,United States,-79.0558,35.9132,20150226,138
Charlotte,United States,-80.8431,35.2271,20150213,138
Charlotte,United States,-80.8431,35.2271,20150224,138
Charlotte,United States,-80.8431,35.2271,20150306,138
Raleigh,United States,-78.6382,35.7796,20150303,138
Buffalo,United States,-78.8784,42.8864,20150226,138
New York,United States,-74.0059,40.7128,20150218,138
Columbus,United States,-82.9988,39.9612,20150224,138
Pittsburgh,United States,-79.9959,40.4406,20150213,138
Pawtucket,United States,-71.3826,41.8787,20150227,138
Providence,United States,-71.4128,41.824,20150227,138
Sioux Falls,United States,-96.7311,43.5446,20150228,138
Clarksville,United States,-87.3595,36.5298,20150225,138
Knoxville,United States,-83.9207,35.9606,20150223,138
Nashville,United States,-86.7816,36.1627,20150306,138
College Station,United States,-96.3344,30.628,20150228,138
Houston,United States,-95.3698,29.7604,20150309,138
Centreville,United States,-77.4289,38.8404,20150302,138
Charlottesville,United States,-78.4767,38.0293,20150224,138
Lynchburg,United States,-79.1423,37.4138,20150302,138
Spokane,United States,-117.426,47.6588,20150214,138
Madison,United States,-89.4012,43.0731,20150213,138
Kraljevo,Serbia,20.6873,43.7239,20150303,138
Kula,Serbia,19.5333,45.6,20150226,138
Sandton,South Africa,28.0567,-26.1076,20150302,138
Cape Town,South Africa,18.4241,-33.9249,20150301,138
Maringa,Brazil,-51.9331,-23.421,20150227,138
Yurga,Russia,84.8861,55.7231,20150228,138
Bay Lake,United States,-81.5659,28.3886,20150225,138
Centennial,United States,-104.8772,39.5807,20150227,138
Mansfield,United States,-72.2293,41.7885,20150225,138
Yigitali,Turkey,29.0213,40.1763,20150227,138
Buenos Aires,Argentina,-58.3816,-34.6037,20150214,129
Adelaide,Australia,138.6,-34.9286,20150224,129
Brussels,Belgium,4.3517,50.8503,20150226,129
Charleroi,Belgium,4.4446,50.4108,20150306,129
Namur,Belgium,4.872,50.4674,20150219,129
Varna,Bulgaria,27.9147,43.2141,20150302,129
Stara Zagora,Bulgaria,25.6345,42.4258,20150302,129
Minsk,Belarus,27.5667,53.9,20150221,129
Salvador,Brazil,-38.5014,-12.9722,20150228,129
Belo Horizonte,Brazil,-43.9352,-19.9245,20150220,129
Campinas,Brazil,-47.0626,-22.9099,20150223,129
Presidente Prudente,Brazil,-51.393,-22.1211,20150227,129
Calgary,Canada,-114.0581,51.0453,20150214,129
Burnaby,Canada,-122.9667,49.2667,20150228,129
North Vancouver,Canada,-123.0667,49.3167,20150226,129
Surrey,Canada,-122.85,49.1833,20150224,129
Winnipeg,Canada,-97.1375,49.8998,20150302,129
Halifax,Canada,-63.5753,44.6489,20150225,129
London,Canada,-81.2432,42.9869,20150213,129
Markham,Canada,-79.337,43.8561,20150302,129
Ottawa,Canada,-75.6972,45.4215,20150305,129
Sarnia,Canada,-82.4066,42.9745,20150226,129
Waterloo,Canada,-80.5204,43.4643,20150302,129
Laval,Canada,-73.7124,45.6067,20150226,129
Montreal,Canada,-73.5673,45.5017,20150218,129
Sherbrooke,Canada,-71.8824,45.401,20150227,129
Saskatoon,Canada,-106.6701,52.1332,20150301,129
Zurich,Switzerland,8.5392,47.3686,20150304,129
Concepcion,Chile,-73.0503,-36.8189,20150228,129
Rancagua,Chile,-70.739,-34.1681,20150303,129
Talca,Chile,-71.6573,-35.4306,20150301,129
Medellin,Colombia,-75.5906,6.2308,20150304,129
Cali,Colombia,-76.5222,3.4206,20150304,129
San Jose,Costa Rica,-84.0907,9.9281,20150303,129
Limassol,Cyprus,33.0226,34.7071,20150222,129
Limassol,Cyprus,33.0226,34.7071,20150223,129
Prague,Czech Republic,14.4378,50.0755,20150226,129
Munich,Germany,11.582,48.1351,20150220,129
Dreieich,Germany,8.6949,50.0295,20150224,129
Frankfurt,Germany,8.6821,50.1109,20150228,129
Hamburg,Germany,9.9937,53.5511,20150303,129
Dusseldorf,Germany,6.7735,51.2277,20150225,129
Essen,Germany,7.0116,51.4556,20150227,129
Trier,Germany,6.6371,49.75,20150227,129
Dresden,Germany,13.7373,51.0504,20150226,129
Seville,Spain,-5.9845,37.3891,20150226,129
Barcelona,Spain,2.1734,41.3851,20150216,129
Barcelona,Spain,2.1734,41.3851,20150307,129
Brighton,United Kingdom,-0.1372,50.8225,20150302,129
Bristol,United Kingdom,-2.5879,51.4545,20150214,129
Bristol,United Kingdom,-2.5879,51.4545,20150303,129
Durham,United Kingdom,-1.5849,54.7752,20150224,129
Exeter,United Kingdom,-3.5339,50.7184,20150302,129
Guildford,United Kingdom,-0.5704,51.2362,20150224,129
Leicester,United Kingdom,-1.1398,52.6369,20150225,129
Leicester,United Kingdom,-1.1398,52.6369,20150227,129
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20150228,129
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20150303,129
Nottingham,United Kingdom,-1.1581,52.9548,20150226,129
Peterborough,United Kingdom,-0.2405,52.5695,20150224,129
Preston,United Kingdom,-2.7031,53.7632,20150224,129
Edinburgh,United Kingdom,-3.1883,55.9533,20150301,129
Glasgow,United Kingdom,-4.2518,55.8642,20150303,129
Cardiff,United Kingdom,-3.1791,51.4816,20150226,129
Swansea,United Kingdom,-3.9436,51.6214,20150224,129
Kozani,Greece,21.7376,40.3177,20150301,129
New Delhi,India,77.2207,28.6322,20150306,129
Mumbai,India,72.8777,19.076,20150224,129
Mumbai,India,72.8777,19.076,20150226,129
Dublin,Ireland,-6.2603,53.3498,20150213,129
Luxembourg City,Luxembourg,6.1319,49.6116,20150305,129
Tijuana,Mexico,-116.9617,32.4888,20150301,129
Tijuana,Mexico,-116.9617,32.4888,20150302,129
Mexico City,Mexico,-99.1332,19.4326,20150213,129
Acapulco,Mexico,-99.8825,16.8636,20150227,129
Guadalajara,Mexico,-103.3496,20.6597,20150220,129
Naucalpan,Mexico,-99.2333,19.4833,20150228,129
Ciudad Nezahualcoyotl,Mexico,-98.9889,19.4,20150228,129
Monterrey,Mexico,-100.3161,25.6866,20150225,129
Puebla,Mexico,-98.2062,19.0413,20150301,129
Utrecht,Netherlands,5.1214,52.0907,20150225,129
Rotterdam,Netherlands,4.4777,51.9244,20150225,129
Rotterdam,Netherlands,4.4777,51.9244,20150228,129
The Hague,Netherlands,4.3007,52.0705,20150227,129
Wellington,New Zealand,174.7762,-41.2865,20150213,129
Christchurch,New Zealand,172.6362,-43.5321,20150226,129
Queenstown,New Zealand,168.6626,-45.0312,20150215,129
Panama,Panama,-79.5167,8.9833,20150227,129
Panama,Panama,-79.5167,8.9833,20150301,129
Arequipa,Peru,-71.5375,-16.409,20150224,129
Lima,Peru,-77.0283,-12.0433,20150226,129
Manila,Philippines,120.9842,14.5995,20150225,129
Bydgoszcz,Poland,18.0084,53.1235,20150227,129
Torun,Poland,18.5984,53.0138,20150228,129
Lodz,Poland,19.456,51.7592,20150224,129
Bialystok,Poland,23.1688,53.1325,20150301,129
Olsztyn,Poland,20.4801,53.7784,20150227,129
Olsztyn,Poland,20.4801,53.7784,20150304,129
Poznan,Poland,16.9252,52.4064,20150302,129
Beja,Portugal,-7.8627,38.0153,20150303,129
Coimbra,Portugal,-8.4103,40.2033,20150226,129
Leiria,Portugal,-8.8077,39.7495,20150228,129
Santarem,Portugal,-8.686,39.2367,20150303,129
Bucharest,Romania,26.1025,44.4268,20150221,129
Ufa,Russia,55.9721,54.7388,20150227,129
Chelyabinsk,Russia,61.4368,55.1644,20150302,129
Krasnodar,Russia,38.9667,45.0333,20150226,129
Niznij Novgorod,Russia,43.9361,56.2965,20150303,129
Niznij Novgorod,Russia,43.9361,56.2965,20150305,129
Novosibirsk,Russia,82.9357,55.0084,20150222,129
Vladivostok,Russia,131.9,43.1333,20150302,129
Samara,Russia,50.1408,53.2028,20150228,129
Samara,Russia,50.1408,53.2028,20150301,129
Saint Petersburg,Russia,30.3351,59.9343,20150223,129
Yekaterinburg,Russia,60.6057,56.8389,20150225,129
Kazan,Russia,49.1347,55.7903,20150227,129
Tomsk,Russia,84.9924,56.501,20150227,129
Bratislava,Slovakia,17.1071,48.1459,20150216,129
Antalya,Turkey,30.7056,36.8841,20150219,129
Antalya,Turkey,30.7056,36.8841,20150223,129
Diyarbakir,Turkey,40.2306,37.9144,20150225,129
Diyarbakir,Turkey,40.2306,37.9144,20150304,129
Zhudong Township,Taiwan,121.045,24.7749,20150303,129
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150223,129
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150226,129
Donetsk,Ukraine,37.8029,48.0159,20150220,129
Donetsk,Ukraine,37.8029,48.0159,20150228,129
Zaporizhia,Ukraine,35.1396,47.8388,20150301,129
Kyiv,Ukraine,30.5234,50.4501,20150309,129
Lviv,Ukraine,24.0297,49.8397,20150219,129
Odessa,Ukraine,30.7233,46.4825,20150226,129
Kharkiv,Ukraine,36.2304,49.9935,20150217,129
Roanoke,United States,-85.3722,33.1512,20150227,129
Anaheim,United States,-117.9145,33.8353,20150227,129
Davis,United States,-121.7405,38.5449,20150225,129
Irvine,United States,-117.7947,33.6839,20150302,129
Oceanside,United States,-117.3795,33.1959,20150228,129
San Jose,United States,-121.8907,37.3336,20150301,129
Santa Clara,United States,-121.9552,37.3541,20150228,129
Stanford,United States,-122.1661,37.4241,20150223,129
Aurora,United States,-104.8319,39.7294,20150223,129
New Haven,United States,-72.9279,41.3083,20150227,129
Deltona,United States,-81.2637,28.9005,20150226,129
Miami Beach,United States,-80.1301,25.7907,20150224,129
Miami Beach,United States,-80.1301,25.7907,20150225,129
Miami Beach,United States,-80.1301,25.7907,20150302,129
North Port,United States,-82.2359,27.0442,20150228,129
Tallahassee,United States,-84.2807,30.4383,20150223,129
Tampa,United States,-82.4572,27.9506,20150213,129
Smyrna,United States,-84.5144,33.884,20150227,129
Des Moines,United States,-93.6091,41.6005,20150227,129
Iowa City,United States,-91.5302,41.6611,20150223,129
Lincolnshire,United States,-87.9084,42.19,20150301,129
Peoria,United States,-89.589,40.6936,20150227,129
Springfield,United States,-89.6502,39.7817,20150227,129
Wichita,United States,-97.3361,37.6889,20150302,129
Lexington,United States,-84.5037,38.0406,20150301,129
New Orleans,United States,-90.0715,29.9511,20150303,129
Shreveport,United States,-93.7502,32.5252,20150227,129
Somerville,United States,-71.0995,42.3876,20150225,129
Worcester,United States,-71.8023,42.2626,20150226,129
Clinton,United States,-76.8983,38.7651,20150213,129
Columbia,United States,-76.861,39.2037,20150228,129
Detroit,United States,-83.0458,42.3314,20150227,129
Minneapolis,United States,-93.2674,44.9762,20150309,129
Winona,United States,-91.6333,44.05,20150227,129
Columbia,United States,-92.3341,38.9517,20150223,129
St. Louis,United States,-90.1994,38.627,20150226,129
Charlotte,United States,-80.8431,35.2271,20150305,129
Raleigh,United States,-78.6382,35.7796,20150302,129
Salisbury,United States,-80.4742,35.671,20150301,129
Omaha,United States,-95.998,41.2524,20150225,129
Omaha,United States,-95.998,41.2524,20150226,129
Albuquerque,United States,-106.61,35.1107,20150223,129
Albuquerque,United States,-106.61,35.1107,20150303,129
New York,United States,-74.0059,40.7128,20150221,129
Cincinnati,United States,-84.512,39.1031,20150224,129
Cincinnati,United States,-84.512,39.1031,20150228,129
Toledo,United States,-83.5552,41.6639,20150227,129
Boardman,United States,-119.7006,45.8399,20150226,129
North Charleston,United States,-79.9748,32.8546,20150302,129
Nashville,United States,-86.7833,36.1667,20150214,129
Denton,United States,-97.1331,33.2148,20150302,129
Plano,United States,-96.6989,33.0198,20150302,129
San Antonio,United States,-98.4936,29.4241,20150224,129
San Antonio,United States,-98.4936,29.4241,20150301,129
Salt Lake City,United States,-111.891,40.7608,20150301,129
Arlington,United States,-77.1068,38.88,20150214,129
Arlington,United States,-77.1068,38.88,20150224,129
Arlington,United States,-77.1068,38.88,20150228,129
Norfolk,United States,-76.2859,36.8508,20150227,129
Richmond,United States,-77.4361,37.5407,20150223,129
Virginia Beach,United States,-75.978,36.8529,20150226,129
Virginia Beach,United States,-75.978,36.8529,20150228,129
Burlington,United States,-73.2121,44.4759,20150224,129
Nis,Serbia,21.9283,43.1536,20150303,129
Centurion,South Africa,28.1894,-25.8603,20150218,129
Sandton,South Africa,28.0567,-26.1076,20150216,129
Cape Town,South Africa,18.4241,-33.9249,20150216,129
Cape Town,South Africa,18.4241,-33.9249,20150304,129
Mykolaiv,Ukraine,31.9946,46.975,20150224,129
Mykolaiv,Ukraine,31.9946,46.975,20150225,129
Paradise,United States,-115.1467,36.0972,20150225,129
Wauwatosa,United States,-88.0076,43.0495,20150227,129
Abu Dhabi,United Arab Emirates,54.3667,24.4667,20150227,121
Sydney,Australia,151.207,-33.8675,20150220,121
Brisbane,Australia,153.0235,-27.471,20150215,121
Gold Coast,Australia,153.4257,-28.0173,20150224,121
Brussels,Belgium,4.3517,50.8503,20150301,121
Minsk,Belarus,27.5667,53.9,20150305,121
Vila Velha,Brazil,-40.2949,-20.3478,20150227,121
Curitiba,Brazil,-49.2654,-25.4244,20150302,121
Niteroi,Brazil,-43.1152,-22.886,20150226,121
Niteroi,Brazil,-43.1152,-22.886,20150304,121
Natal,Brazil,-35.2009,-5.7793,20150227,121
Sao Bernardo do Campo,Brazil,-46.5648,-23.6899,20150227,121
Edmonton,Canada,-113.4909,53.5444,20150214,121
Burnaby,Canada,-122.9667,49.2667,20150225,121
Richmond,Canada,-123.1336,49.1666,20150302,121
Surrey,Canada,-122.85,49.1833,20150302,121
Vancouver,Canada,-123.1207,49.2827,20150305,121
St. John's,Canada,-52.7128,47.5605,20150223,121
Burlington,Canada,-79.799,43.3255,20150223,121
Burlington,Canada,-79.799,43.3255,20150224,121
Cambridge,Canada,-80.3144,43.3616,20150223,121
London,Canada,-81.2432,42.9869,20150301,121
London,Canada,-81.2432,42.9869,20150304,121
Peterborough,Canada,-78.3197,44.3091,20150227,121
Richmond Hill,Canada,-79.4403,43.8828,20150225,121
Zurich,Switzerland,8.5392,47.3686,20150228,121
Rancagua,Chile,-70.739,-34.1681,20150228,121
Shanghai,China,121.4737,31.2304,20150226,121
Medellin,Colombia,-75.5906,6.2308,20150227,121
San Jose,Costa Rica,-84.0907,9.9281,20150226,121
Prague,Czech Republic,14.4378,50.0755,20150303,121
Stuttgart,Germany,9.1829,48.7758,20150226,121
Oldenburg,Germany,8.2146,53.1434,20150227,121
Copenhagen,Denmark,12.5683,55.6761,20150214,121
Copenhagen,Denmark,12.5683,55.6761,20150223,121
Quito,Ecuador,-78.5127,-0.2232,20150219,121
Malaga,Spain,-4.4213,36.7213,20150228,121
Malaga,Spain,-4.4213,36.7213,20150303,121
Barcelona,Spain,2.1734,41.3851,20150305,121
Gijon,Spain,-5.6611,43.5322,20150225,121
Valencia,Spain,-0.3763,39.4699,20150305,121
Parnu,Estonia,24.4966,58.3858,20150228,121
Helsinki,Finland,24.9384,60.1699,20150224,121
Lyon,France,4.8357,45.764,20150224,121
Bath,United Kingdom,-2.3599,51.3758,20150303,121
Birmingham,United Kingdom,-1.8904,52.4862,20150303,121
Birmingham,United Kingdom,-1.8904,52.4862,20150304,121
Brighton,United Kingdom,-0.1372,50.8225,20150303,121
Croydon,United Kingdom,-0.0982,51.3762,20150302,121
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20150301,121
Norwich,United Kingdom,1.2974,52.6309,20150302,121
Nottingham,United Kingdom,-1.1581,52.9548,20150225,121
Oxford,United Kingdom,-1.2577,51.752,20150226,121
Southampton,United Kingdom,-1.4044,50.9097,20150227,121
Newtownards,United Kingdom,-5.6861,54.5976,20150215,121
Aberdeen,United Kingdom,-2.0943,57.1497,20150227,121
Dundee,United Kingdom,-2.9707,56.462,20150224,121
Dundee,United Kingdom,-2.9707,56.462,20150227,121
Cardiff,United Kingdom,-3.1791,51.4816,20150228,121
Athens,Greece,23.7294,37.9839,20150307,121
Zagreb,Croatia,15.9819,45.815,20150223,121
Mumbai,India,72.8777,19.076,20150303,121
Dublin,Ireland,-6.2603,53.3498,20150308,121
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150301,121
Milan,Italy,9.1859,45.4654,20150214,121
Milan,Italy,9.1859,45.4654,20150302,121
Milan,Italy,9.1859,45.4654,20150304,121
Seoul,South Korea,126.978,37.5665,20150302,121
Kaunas,Lithuania,23.9036,54.8985,20150218,121
Madona,Latvia,26.2255,56.855,20150224,121
Aguascalientes,Mexico,-102.2916,21.8853,20150226,121
Mexicali,Mexico,-115.4523,32.6245,20150228,121
Torreon,Mexico,-103.4068,25.5428,20150228,121
Pachuca,Mexico,-98.7591,20.1011,20150226,121
Guadalajara,Mexico,-103.3496,20.6597,20150302,121
Ciudad Nezahualcoyotl,Mexico,-98.9889,19.4,20150304,121
Uruapan,Mexico,-102.0628,19.4208,20150227,121
Cancun,Mexico,-86.8515,21.1619,20150228,121
Skopje,Macedonia (FYROM),21.4333,42,20150228,121
Johor Bahru,Malaysia,103.7414,1.4927,20150305,121
Kuala Lumpur,Malaysia,101.6869,3.139,20150307,121
Lagos,Nigeria,3.3792,6.5244,20150305,121
Meppel,Netherlands,6.1937,52.6921,20150305,121
Leeuwarden,Netherlands,5.7999,53.2012,20150304,121
Nijmegen,Netherlands,5.8372,51.8126,20150303,121
The Hague,Netherlands,4.3007,52.0705,20150303,121
Oslo,Norway,10.7522,59.9139,20150227,121
Wellington,New Zealand,174.7762,-41.2865,20150224,121
Wellington,New Zealand,174.7762,-41.2865,20150303,121
Christchurch,New Zealand,172.6362,-43.5321,20150215,121
Cajamarca,Peru,-78.5128,-7.1617,20150302,121
Callao,Peru,-77.126,-12.0508,20150216,121
Huancayo,Peru,-75.2103,-12.0686,20150303,121
Trujillo,Peru,-79.03,-8.1124,20150221,121
Chiclayo,Peru,-79.8366,-6.763,20150217,121
Tacna,Peru,-70.2463,-18.0066,20150221,121
Wroclaw,Poland,17.0385,51.1079,20150220,121
Wroclaw,Poland,17.0385,51.1079,20150303,121
Bydgoszcz,Poland,18.0084,53.1235,20150225,121
Lodz,Poland,19.456,51.7592,20150303,121
Bialystok,Poland,23.1688,53.1325,20150226,121
Katowice,Poland,19.0238,50.2649,20150214,121
Katowice,Poland,19.0238,50.2649,20150228,121
Guarda,Portugal,-7.2661,40.5383,20150303,121
Alges,Portugal,-9.231,38.7009,20150303,121
Sintra,Portugal,-9.3817,38.8029,20150226,121
Vila Nova de Gaia,Portugal,-8.6118,41.1239,20150302,121
Tomar,Portugal,-8.4043,39.6054,20150303,121
Almada,Portugal,-9.1651,38.6765,20150301,121
Timisoara,Romania,21.23,45.7597,20150303,121
Ufa,Russia,55.9721,54.7388,20150222,121
Ufa,Russia,55.9721,54.7388,20150225,121
Irkutsk,Russia,104.305,52.287,20150228,121
Krasnodar,Russia,38.9667,45.0333,20150222,121
Kaluga,Russia,36.2851,54.5519,20150227,121
Kaluga,Russia,36.2851,54.5519,20150301,121
Krasnoyarsk,Russia,92.8932,56.0153,20150223,121
Krasnoyarsk,Russia,92.8932,56.0153,20150227,121
Krasnoyarsk,Russia,92.8932,56.0153,20150304,121
Novosibirsk,Russia,82.9357,55.0084,20150218,121
Novosibirsk,Russia,82.9357,55.0084,20150219,121
Omsk,Russia,73.3667,54.9833,20150305,121
Perm,Russia,56.3167,58,20150220,121
Vladivostok,Russia,131.9,43.1333,20150228,121
Yekaterinburg,Russia,60.6057,56.8389,20150305,121
Tyumen,Russia,65.525,57.1613,20150227,121
Volgograd,Russia,44.5167,48.7,20150228,121
Bratislava,Slovakia,17.1071,48.1459,20150215,121
Bratislava,Slovakia,17.1071,48.1459,20150305,121
Zilina,Slovakia,18.742,49.2216,20150301,121
Stockholm,Sweden,18.0686,59.3293,20150225,121
Stockholm,Sweden,18.0686,59.3293,20150302,121
Antalya,Turkey,30.7056,36.8841,20150225,121
Aydin,Turkey,27.8453,37.8481,20150224,121
Diyarbakir,Turkey,40.2306,37.9144,20150222,121
Eskisehir,Turkey,30.5206,39.7767,20150219,121
Gaziantep,Turkey,37.3833,37.0662,20150224,121
Konya,Turkey,32.4833,37.8667,20150219,121
Konya,Turkey,32.4833,37.8667,20150221,121
Yilan City,Taiwan,121.7537,24.7591,20150303,121
Neihu District,Taiwan,121.5833,25.0667,20150302,121
Taoyuan City,Taiwan,121.297,24.9934,20150303,121
Donetsk,Ukraine,37.8029,48.0159,20150227,121
Zaporizhia,Ukraine,35.1396,47.8388,20150302,121
Kyiv,Ukraine,30.5234,50.4501,20150213,121
Kyiv,Ukraine,30.5234,50.4501,20150308,121
Kherson,Ukraine,32.6169,46.6354,20150225,121
Conway,United States,-92.4421,35.0887,20150227,121
Mesa,United States,-111.8315,33.4152,20150227,121
Berkeley,United States,-122.2727,37.8716,20150226,121
Sacramento,United States,-121.4944,38.5816,20150302,121
San Mateo,United States,-122.3255,37.563,20150227,121
Santa Clara,United States,-121.9552,37.3541,20150227,121
Hartford,United States,-72.6851,41.7637,20150226,121
Tampa,United States,-82.4572,27.9506,20150214,121
Tampa,United States,-82.4572,27.9506,20150301,121
Honolulu,United States,-157.8583,21.3069,20150303,121
Des Moines,United States,-93.6091,41.6005,20150303,121
Boise,United States,-116.2146,43.6187,20150225,121
Chicago,United States,-87.6298,41.8781,20150307,121
Lincolnshire,United States,-87.9084,42.19,20150227,121
Carmel,United States,-86.118,39.9784,20150227,121
Fishers,United States,-86.0134,39.9568,20150227,121
Overland Park,United States,-94.6708,38.9822,20150227,121
Baton Rouge,United States,-91.1403,30.4583,20150224,121
New Orleans,United States,-90.0715,29.9511,20150213,121
Amherst,United States,-72.517,42.367,20150224,121
Lowell,United States,-71.3162,42.6334,20150227,121
Newton,United States,-71.2092,42.337,20150224,121
Worcester,United States,-71.8023,42.2626,20150225,121
Saint Paul,United States,-93.09,44.9537,20150301,121
Columbia,United States,-92.3341,38.9517,20150224,121
Kansas City,United States,-94.5786,39.0997,20150304,121
St. Louis,United States,-90.1994,38.627,20150301,121
Oxford,United States,-89.5192,34.3665,20150227,121
Cary,United States,-78.7811,35.7915,20150227,121
Raleigh,United States,-78.6382,35.7796,20150223,121
Lincoln,United States,-96.6803,40.8106,20150228,121
Omaha,United States,-95.998,41.2524,20150305,121
Hoboken,United States,-74.0324,40.744,20150227,121
Las Vegas,United States,-115.1398,36.1699,20150226,121
Rochester,United States,-77.6109,43.161,20150223,121
Brunswick,United States,-81.8418,41.2381,20150303,121
Columbus,United States,-82.9988,39.9612,20150213,121
Columbus,United States,-82.9988,39.9612,20150214,121
Columbus,United States,-82.9988,39.9612,20150302,121
Corvallis,United States,-123.262,44.5646,20150227,121
Eugene,United States,-123.0868,44.0521,20150223,121
Philadelphia,United States,-75.1652,39.9526,20150309,121
Pittsburgh,United States,-79.9959,40.4406,20150301,121
State College,United States,-77.86,40.7934,20150227,121
Pawtucket,United States,-71.3826,41.8787,20150218,121
Pawtucket,United States,-71.3826,41.8787,20150226,121
Rapid City,United States,-103.231,44.0805,20150228,121
Nashville,United States,-86.7816,36.1627,20150301,121
Nashville,United States,-86.7816,36.1627,20150305,121
College Station,United States,-96.3344,30.628,20150223,121
Plano,United States,-96.6989,33.0198,20150225,121
Salt Lake City,United States,-111.891,40.7608,20150226,121
Arlington,United States,-77.1068,38.88,20150213,121
Charlottesville,United States,-78.4767,38.0293,20150228,121
Glen Allen,United States,-77.5064,37.666,20150302,121
Suffolk,United States,-76.5836,36.7282,20150303,121
Kirkland,United States,-122.2087,47.6815,20150225,121
Kirkland,United States,-122.2087,47.6815,20150228,121
Lakewood,United States,-122.5185,47.1718,20150226,121
Milwaukee,United States,-87.9065,43.0389,20150213,121
Kraljevo,Serbia,20.6873,43.7239,20150227,121
Kula,Serbia,19.5333,45.6,20150227,121
Cape Town,South Africa,18.4241,-33.9249,20150303,121
Bukit Mertajam,Malaysia,100.459,5.3655,20150303,121
Zhubei City,Taiwan,120.9934,24.8347,20150302,121
Apple Valley,United States,-93.2177,44.7319,20150222,121
Cheektowaga,United States,-78.7446,42.9026,20150224,121
Eagan,United States,-93.1669,44.8041,20150304,121
Hanover,United States,-72.2896,43.7022,20150226,121
Hot Springs,United States,-93.0552,34.5037,20150304,121
Lake Arbor,United States,-76.8297,38.9079,20150302,121
Oakland Park,United States,-80.132,26.1723,20150227,121
Spring Valley,United States,-115.245,36.108,20150227,121
Sakarya,Turkey,30.4,40.7833,20150227,121
Abu Dhabi,United Arab Emirates,54.3667,24.4667,20150228,112
Dubai,United Arab Emirates,55.1817,25.0477,20150214,112
Brisbane,Australia,153.0235,-27.471,20150308,112
Tournai,Belgium,3.3879,50.6056,20150307,112
Ruse,Bulgaria,25.9657,43.8356,20150302,112
Minsk,Belarus,27.5667,53.9,20150223,112
Minsk,Belarus,27.5667,53.9,20150225,112
Fortaleza,Brazil,-38.5267,-3.7319,20150223,112
Brasilia,Brazil,-47.8825,-15.7942,20150225,112
Brasilia,Brazil,-47.8825,-15.7942,20150301,112
Joao Pessoa,Brazil,-34.8449,-7.1195,20150225,112
Recife,Brazil,-34.877,-8.0476,20150228,112
Recife,Brazil,-34.877,-8.0476,20150302,112
Niteroi,Brazil,-43.1152,-22.886,20150303,112
Porto Alegre,Brazil,-51.2177,-30.0347,20150301,112
Florianopolis,Brazil,-48.5482,-27.5949,20150304,112
Ribeirao Preto,Brazil,-47.8102,-21.1705,20150304,112
Kamloops,Canada,-120.3273,50.6745,20150227,112
Vancouver,Canada,-123.1207,49.2827,20150304,112
Saint John,Canada,-66.0633,45.2733,20150227,112
Halifax,Canada,-63.5753,44.6489,20150224,112
Belleville,Canada,-77.3832,44.1628,20150227,112
Brantford,Canada,-80.2644,43.1394,20150226,112
Guelph,Canada,-80.2482,43.5448,20150228,112
Hamilton,Canada,-79.8661,43.25,20150224,112
Hamilton,Canada,-79.8661,43.25,20150301,112
Markham,Canada,-79.337,43.8561,20150301,112
Mississauga,Canada,-79.6441,43.589,20150304,112
Mississauga,Canada,-79.6441,43.589,20150305,112
Richmond Hill,Canada,-79.4403,43.8828,20150223,112
St. Catharines,Canada,-79.2469,43.1594,20150301,112
Vaughan,Canada,-79.5083,43.8372,20150225,112
Windsor,Canada,-83.0364,42.3149,20150223,112
Trois-Rivieres,Canada,-72.5433,46.3432,20150217,112
Zurich,Switzerland,8.5392,47.3686,20150224,112
Zurich,Switzerland,8.5392,47.3686,20150226,112
Zurich,Switzerland,8.5392,47.3686,20150302,112
La Serena,Chile,-71.2502,-29.9063,20150302,112
